,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
574,AM,Armenia,Individuals using the Internet (% of population),2021,78.6123,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
575,AM,Armenia,Individuals using the Internet (% of population),2020,76.5077,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
576,AM,Armenia,Individuals using the Internet (% of population),2019,66.5439,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
577,AM,Armenia,Individuals using the Internet (% of population),2018,68.2451,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
578,AM,Armenia,Individuals using the Internet (% of population),2017,64.7449,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
579,AM,Armenia,Individuals using the Internet (% of population),2016,64.346,Europe & Central Asia,Upper middle income,IBRD,44.509,40.1596
580,AW,Aruba,Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
581,AW,Aruba,Individuals using the Internet (% of population),2024,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
582,AW,Aruba,Individuals using the Internet (% of population),2023,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
583,AW,Aruba,Individuals using the Internet (% of population),2022,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
584,AW,Aruba,Individuals using the Internet (% of population),2021,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
585,AW,Aruba,Individuals using the Internet (% of population),2020,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
586,AW,Aruba,Individuals using the Internet (% of population),2019,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
587,AW,Aruba,Individuals using the Internet (% of population),2018,,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
588,AW,Aruba,Individuals using the Internet (% of population),2017,97.17,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
589,AW,Aruba,Individuals using the Internet (% of population),2016,93.5425,Latin America & Caribbean ,High income,Not classified,-70.0167,12.5167
590,AU,Australia,Individuals using the Internet (% of population),2025,,East Asia & Pacific,High income,Not classified,149.129,-35.282
591,AU,Australia,Individuals using the Internet (% of population),2024,,East Asia & Pacific,High income,Not classified,149.129,-35.282
592,AU,Australia,Individuals using the Internet (% of population),2023,97.0631,East Asia & Pacific,High income,Not classified,149.129,-35.282
593,AU,Australia,Individuals using the Internet (% of population),2022,97.0424,East Asia & Pacific,High income,Not classified,149.129,-35.282
594,AU,Australia,Individuals using the Internet (% of population),2021,96.9722,East Asia & Pacific,High income,Not classified,149.129,-35.282
595,AU,Australia,Individuals using the Internet (% of population),2020,94.6935,East Asia & Pacific,High income,Not classified,149.129,-35.282
596,AU,Australia,Individuals using the Internet (% of population),2019,93.6099,East Asia & Pacific,High income,Not classified,149.129,-35.282
597,AU,Australia,Individuals using the Internet (% of population),2018,90.0,East Asia & Pacific,High income,Not classified,149.129,-35.282
598,AU,Australia,Individuals using the Internet (% of population),2017,86.545,East Asia & Pacific,High income,Not classified,149.129,-35.282
599,AU,Australia,Individuals using the Internet (% of population),2016,86.54,East Asia & Pacific,High income,Not classified,149.129,-35.282
600,AT,Austria,Individuals using the Internet (% of population),2025,,Europe & Central Asia,High income,Not classified,16.3798,48.2201
601,AT,Austria,Individuals using the Internet (% of population),2024,94.9197,Europe & Central Asia,High income,Not classified,16.3798,48.2201
602,AT,Austria,Individuals using the Internet (% of population),2023,95.3347,Europe & Central Asia,High income,Not classified,16.3798,48.2201
603,AT,Austria,Individuals using the Internet (% of population),2022,93.6141,Europe & Central Asia,High income,Not classified,16.3798,48.2201
604,AT,Austria,Individuals using the Internet (% of population),2021,92.5292,Europe & Central Asia,High income,Not classified,16.3798,48.2201
605,AT,Austria,Individuals using the Internet (% of population),2020,87.5294,Europe & Central Asia,High income,Not classified,16.3798,48.2201
606,AT,Austria,Individuals using the Internet (% of population),2019,87.7522,Europe & Central Asia,High income,Not classified,16.3798,48.2201
607,AT,Austria,Individuals using the Internet (% of population),2018,87.4791,Europe & Central Asia,High income,Not classified,16.3798,48.2201
608,AT,Austria,Individuals using the Internet (% of population),2017,87.9356,Europe & Central Asia,High income,Not classified,16.3798,48.2201
609,AT,Austria,Individuals using the Internet (% of population),2016,84.3237,Europe & Central Asia,High income,Not classified,16.3798,48.2201
610,AZ,Azerbaijan,Individuals using the Internet (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
611,AZ,Azerbaijan,Individuals using the Internet (% of population),2024,,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
612,AZ,Azerbaijan,Individuals using the Internet (% of population),2023,89.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
613,AZ,Azerbaijan,Individuals using the Internet (% of population),2022,88.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
614,AZ,Azerbaijan,Individuals using the Internet (% of population),2021,86.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
615,AZ,Azerbaijan,Individuals using the Internet (% of population),2020,84.6,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
616,AZ,Azerbaijan,Individuals using the Internet (% of population),2019,81.1,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
617,AZ,Azerbaijan,Individuals using the Internet (% of population),2018,79.8,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
618,AZ,Azerbaijan,Individuals using the Internet (% of population),2017,79.0,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
619,AZ,Azerbaijan,Individuals using the Internet (% of population),2016,78.2,Europe & Central Asia,Upper middle income,IBRD,49.8932,40.3834
620,BS,"Bahamas, The",Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
621,BS,"Bahamas, The",Individuals using the Internet (% of population),2024,,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
622,BS,"Bahamas, The",Individuals using the Internet (% of population),2023,94.8186,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
623,BS,"Bahamas, The",Individuals using the Internet (% of population),2022,94.7326,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
624,BS,"Bahamas, The",Individuals using the Internet (% of population),2021,94.3479,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
625,BS,"Bahamas, The",Individuals using the Internet (% of population),2020,92.4437,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
626,BS,"Bahamas, The",Individuals using the Internet (% of population),2019,90.6933,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
627,BS,"Bahamas, The",Individuals using the Internet (% of population),2018,83.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
628,BS,"Bahamas, The",Individuals using the Internet (% of population),2017,80.6,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
629,BS,"Bahamas, The",Individuals using the Internet (% of population),2016,80.0,Latin America & Caribbean ,High income,Not classified,-77.339,25.0661
630,BH,Bahrain,Individuals using the Internet (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
631,BH,Bahrain,Individuals using the Internet (% of population),2024,100.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
632,BH,Bahrain,Individuals using the Internet (% of population),2023,100.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
633,BH,Bahrain,Individuals using the Internet (% of population),2022,100.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
634,BH,Bahrain,Individuals using the Internet (% of population),2021,100.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
635,BH,Bahrain,Individuals using the Internet (% of population),2020,99.671,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
636,BH,Bahrain,Individuals using the Internet (% of population),2019,99.7015,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
637,BH,Bahrain,Individuals using the Internet (% of population),2018,98.6447,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
638,BH,Bahrain,Individuals using the Internet (% of population),2017,95.8781,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
639,BH,Bahrain,Individuals using the Internet (% of population),2016,98.0,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,50.5354,26.1921
640,BD,Bangladesh,Individuals using the Internet (% of population),2025,,South Asia,Lower middle income,IDA,90.4113,23.7055
641,BD,Bangladesh,Individuals using the Internet (% of population),2024,,South Asia,Lower middle income,IDA,90.4113,23.7055
642,BD,Bangladesh,Individuals using the Internet (% of population),2023,44.5027,South Asia,Lower middle income,IDA,90.4113,23.7055
643,BD,Bangladesh,Individuals using the Internet (% of population),2022,41.6165,South Asia,Lower middle income,IDA,90.4113,23.7055
644,BD,Bangladesh,Individuals using the Internet (% of population),2021,38.9174,South Asia,Lower middle income,IDA,90.4113,23.7055
645,BD,Bangladesh,Individuals using the Internet (% of population),2020,36.1091,South Asia,Lower middle income,IDA,90.4113,23.7055
646,BD,Bangladesh,Individuals using the Internet (% of population),2019,30.4,South Asia,Lower middle income,IDA,90.4113,23.7055
647,BD,Bangladesh,Individuals using the Internet (% of population),2018,25.6,South Asia,Lower middle income,IDA,90.4113,23.7055
648,BD,Bangladesh,Individuals using the Internet (% of population),2017,21.5,South Asia,Lower middle income,IDA,90.4113,23.7055
649,BD,Bangladesh,Individuals using the Internet (% of population),2016,18.1,South Asia,Lower middle income,IDA,90.4113,23.7055
650,BB,Barbados,Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
651,BB,Barbados,Individuals using the Internet (% of population),2024,,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
652,BB,Barbados,Individuals using the Internet (% of population),2023,79.9923,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
653,BB,Barbados,Individuals using the Internet (% of population),2022,79.4451,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
654,BB,Barbados,Individuals using the Internet (% of population),2021,77.8697,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
655,BB,Barbados,Individuals using the Internet (% of population),2020,76.002,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
656,BB,Barbados,Individuals using the Internet (% of population),2019,74.1791,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
657,BB,Barbados,Individuals using the Internet (% of population),2018,72.4,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
658,BB,Barbados,Individuals using the Internet (% of population),2017,72.3,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
659,BB,Barbados,Individuals using the Internet (% of population),2016,72.2,Latin America & Caribbean ,High income,IBRD,-59.6105,13.0935
660,BY,Belarus,Individuals using the Internet (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
661,BY,Belarus,Individuals using the Internet (% of population),2024,94.2618,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
662,BY,Belarus,Individuals using the Internet (% of population),2023,91.5125,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
663,BY,Belarus,Individuals using the Internet (% of population),2022,89.5073,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
664,BY,Belarus,Individuals using the Internet (% of population),2021,86.8884,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
665,BY,Belarus,Individuals using the Internet (% of population),2020,85.0879,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
666,BY,Belarus,Individuals using the Internet (% of population),2019,82.7892,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
667,BY,Belarus,Individuals using the Internet (% of population),2018,79.1299,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
668,BY,Belarus,Individuals using the Internet (% of population),2017,74.4364,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
669,BY,Belarus,Individuals using the Internet (% of population),2016,71.113,Europe & Central Asia,Upper middle income,IBRD,27.5766,53.9678
670,BE,Belgium,Individuals using the Internet (% of population),2025,,Europe & Central Asia,High income,Not classified,4.36761,50.8371
671,BE,Belgium,Individuals using the Internet (% of population),2024,95.7758,Europe & Central Asia,High income,Not classified,4.36761,50.8371
672,BE,Belgium,Individuals using the Internet (% of population),2023,94.6263,Europe & Central Asia,High income,Not classified,4.36761,50.8371
673,BE,Belgium,Individuals using the Internet (% of population),2022,94.0078,Europe & Central Asia,High income,Not classified,4.36761,50.8371
674,BE,Belgium,Individuals using the Internet (% of population),2021,92.7887,Europe & Central Asia,High income,Not classified,4.36761,50.8371
675,BE,Belgium,Individuals using the Internet (% of population),2020,91.5264,Europe & Central Asia,High income,Not classified,4.36761,50.8371
676,BE,Belgium,Individuals using the Internet (% of population),2019,90.2754,Europe & Central Asia,High income,Not classified,4.36761,50.8371
677,BE,Belgium,Individuals using the Internet (% of population),2018,88.6473,Europe & Central Asia,High income,Not classified,4.36761,50.8371
678,BE,Belgium,Individuals using the Internet (% of population),2017,87.6797,Europe & Central Asia,High income,Not classified,4.36761,50.8371
679,BE,Belgium,Individuals using the Internet (% of population),2016,86.5165,Europe & Central Asia,High income,Not classified,4.36761,50.8371
680,BZ,Belize,Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
681,BZ,Belize,Individuals using the Internet (% of population),2024,,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
682,BZ,Belize,Individuals using the Internet (% of population),2023,72.3595,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
683,BZ,Belize,Individuals using the Internet (% of population),2022,71.8096,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
684,BZ,Belize,Individuals using the Internet (% of population),2021,70.6537,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
685,BZ,Belize,Individuals using the Internet (% of population),2020,64.4359,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
686,BZ,Belize,Individuals using the Internet (% of population),2019,58.7652,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
687,BZ,Belize,Individuals using the Internet (% of population),2018,53.5936,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
688,BZ,Belize,Individuals using the Internet (% of population),2017,48.8771,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
689,BZ,Belize,Individuals using the Internet (% of population),2016,44.5757,Latin America & Caribbean ,Upper middle income,Blend,-88.7713,17.2534
690,BJ,Benin,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
691,BJ,Benin,Individuals using the Internet (% of population),2024,,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
692,BJ,Benin,Individuals using the Internet (% of population),2023,32.2083,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
693,BJ,Benin,Individuals using the Internet (% of population),2022,30.0134,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
694,BJ,Benin,Individuals using the Internet (% of population),2021,28.2047,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
695,BJ,Benin,Individuals using the Internet (% of population),2020,22.1206,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
696,BJ,Benin,Individuals using the Internet (% of population),2019,20.5,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
697,BJ,Benin,Individuals using the Internet (% of population),2018,19.0,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
698,BJ,Benin,Individuals using the Internet (% of population),2017,18.7,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
699,BJ,Benin,Individuals using the Internet (% of population),2016,14.5,Sub-Saharan Africa ,Lower middle income,IDA,2.6323,6.4779
700,BM,Bermuda,Individuals using the Internet (% of population),2025,,North America,High income,Not classified,-64.706,32.3293
701,BM,Bermuda,Individuals using the Internet (% of population),2024,,North America,High income,Not classified,-64.706,32.3293
702,BM,Bermuda,Individuals using the Internet (% of population),2023,,North America,High income,Not classified,-64.706,32.3293
703,BM,Bermuda,Individuals using the Internet (% of population),2022,,North America,High income,Not classified,-64.706,32.3293
704,BM,Bermuda,Individuals using the Internet (% of population),2021,,North America,High income,Not classified,-64.706,32.3293
705,BM,Bermuda,Individuals using the Internet (% of population),2020,,North America,High income,Not classified,-64.706,32.3293
706,BM,Bermuda,Individuals using the Internet (% of population),2019,,North America,High income,Not classified,-64.706,32.3293
707,BM,Bermuda,Individuals using the Internet (% of population),2018,,North America,High income,Not classified,-64.706,32.3293
708,BM,Bermuda,Individuals using the Internet (% of population),2017,98.37,North America,High income,Not classified,-64.706,32.3293
709,BM,Bermuda,Individuals using the Internet (% of population),2016,98.0,North America,High income,Not classified,-64.706,32.3293
710,BT,Bhutan,Individuals using the Internet (% of population),2025,,South Asia,Lower middle income,IDA,89.6177,27.5768
711,BT,Bhutan,Individuals using the Internet (% of population),2024,,South Asia,Lower middle income,IDA,89.6177,27.5768
712,BT,Bhutan,Individuals using the Internet (% of population),2023,88.426,South Asia,Lower middle income,IDA,89.6177,27.5768
713,BT,Bhutan,Individuals using the Internet (% of population),2022,86.2903,South Asia,Lower middle income,IDA,89.6177,27.5768
714,BT,Bhutan,Individuals using the Internet (% of population),2021,85.6369,South Asia,Lower middle income,IDA,89.6177,27.5768
715,BT,Bhutan,Individuals using the Internet (% of population),2020,76.8508,South Asia,Lower middle income,IDA,89.6177,27.5768
716,BT,Bhutan,Individuals using the Internet (% of population),2019,74.1794,South Asia,Lower middle income,IDA,89.6177,27.5768
717,BT,Bhutan,Individuals using the Internet (% of population),2018,63.5,South Asia,Lower middle income,IDA,89.6177,27.5768
718,BT,Bhutan,Individuals using the Internet (% of population),2017,54.3,South Asia,Lower middle income,IDA,89.6177,27.5768
719,BT,Bhutan,Individuals using the Internet (% of population),2016,46.5,South Asia,Lower middle income,IDA,89.6177,27.5768
720,BO,Bolivia,Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
721,BO,Bolivia,Individuals using the Internet (% of population),2024,,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
722,BO,Bolivia,Individuals using the Internet (% of population),2023,70.2368,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
723,BO,Bolivia,Individuals using the Internet (% of population),2022,67.3612,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
724,BO,Bolivia,Individuals using the Internet (% of population),2021,65.9774,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
725,BO,Bolivia,Individuals using the Internet (% of population),2020,59.9401,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
726,BO,Bolivia,Individuals using the Internet (% of population),2019,47.4748,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
727,BO,Bolivia,Individuals using the Internet (% of population),2018,44.2861,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
728,BO,Bolivia,Individuals using the Internet (% of population),2017,43.8323,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
729,BO,Bolivia,Individuals using the Internet (% of population),2016,39.6975,Latin America & Caribbean ,Lower middle income,IBRD,-66.1936,-13.9908
730,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
731,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2024,86.1009,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
732,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2023,83.3772,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
733,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2022,78.8455,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
734,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2021,75.6762,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
735,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2020,73.2118,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
736,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2019,69.9463,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
737,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2018,70.1201,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
738,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2017,64.892,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
739,BA,Bosnia and Herzegovina,Individuals using the Internet (% of population),2016,60.2565,Europe & Central Asia,Upper middle income,IBRD,18.4214,43.8607
740,BW,Botswana,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
741,BW,Botswana,Individuals using the Internet (% of population),2024,,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
742,BW,Botswana,Individuals using the Internet (% of population),2023,81.36,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
743,BW,Botswana,Individuals using the Internet (% of population),2022,80.3696,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
744,BW,Botswana,Individuals using the Internet (% of population),2021,78.738,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
745,BW,Botswana,Individuals using the Internet (% of population),2020,69.523,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
746,BW,Botswana,Individuals using the Internet (% of population),2019,61.3865,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
747,BW,Botswana,Individuals using the Internet (% of population),2018,54.2022,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
748,BW,Botswana,Individuals using the Internet (% of population),2017,47.8587,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
749,BW,Botswana,Individuals using the Internet (% of population),2016,42.2576,Sub-Saharan Africa ,Upper middle income,IBRD,25.9201,-24.6544
750,BR,Brazil,Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
751,BR,Brazil,Individuals using the Internet (% of population),2024,84.4635,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
752,BR,Brazil,Individuals using the Internet (% of population),2023,84.1506,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
753,BR,Brazil,Individuals using the Internet (% of population),2022,80.5278,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
754,BR,Brazil,Individuals using the Internet (% of population),2021,80.6899,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
755,BR,Brazil,Individuals using the Internet (% of population),2020,81.3427,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
756,BR,Brazil,Individuals using the Internet (% of population),2019,73.9124,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
757,BR,Brazil,Individuals using the Internet (% of population),2018,70.4343,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
758,BR,Brazil,Individuals using the Internet (% of population),2017,67.4713,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
759,BR,Brazil,Individuals using the Internet (% of population),2016,60.8725,Latin America & Caribbean ,Upper middle income,IBRD,-47.9292,-15.7801
760,VG,British Virgin Islands,Individuals using the Internet (% of population),2025,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
761,VG,British Virgin Islands,Individuals using the Internet (% of population),2024,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
762,VG,British Virgin Islands,Individuals using the Internet (% of population),2023,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
763,VG,British Virgin Islands,Individuals using the Internet (% of population),2022,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
764,VG,British Virgin Islands,Individuals using the Internet (% of population),2021,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
765,VG,British Virgin Islands,Individuals using the Internet (% of population),2020,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
766,VG,British Virgin Islands,Individuals using the Internet (% of population),2019,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
767,VG,British Virgin Islands,Individuals using the Internet (% of population),2018,,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
768,VG,British Virgin Islands,Individuals using the Internet (% of population),2017,77.7043,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
769,VG,British Virgin Islands,Individuals using the Internet (% of population),2016,77.7014,Latin America & Caribbean ,High income,Not classified,-64.623056,18.431389
770,BN,Brunei Darussalam,Individuals using the Internet (% of population),2025,,East Asia & Pacific,High income,Not classified,114.946,4.94199
771,BN,Brunei Darussalam,Individuals using the Internet (% of population),2024,,East Asia & Pacific,High income,Not classified,114.946,4.94199
772,BN,Brunei Darussalam,Individuals using the Internet (% of population),2023,99.0336,East Asia & Pacific,High income,Not classified,114.946,4.94199
773,BN,Brunei Darussalam,Individuals using the Internet (% of population),2022,98.9704,East Asia & Pacific,High income,Not classified,114.946,4.94199
774,BN,Brunei Darussalam,Individuals using the Internet (% of population),2021,97.6288,East Asia & Pacific,High income,Not classified,114.946,4.94199
775,BN,Brunei Darussalam,Individuals using the Internet (% of population),2020,96.3055,East Asia & Pacific,High income,Not classified,114.946,4.94199
776,BN,Brunei Darussalam,Individuals using the Internet (% of population),2019,95.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
777,BN,Brunei Darussalam,Individuals using the Internet (% of population),2018,95.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
778,BN,Brunei Darussalam,Individuals using the Internet (% of population),2017,94.8667,East Asia & Pacific,High income,Not classified,114.946,4.94199
779,BN,Brunei Darussalam,Individuals using the Internet (% of population),2016,90.0,East Asia & Pacific,High income,Not classified,114.946,4.94199
780,BG,Bulgaria,Individuals using the Internet (% of population),2025,,Europe & Central Asia,High income,IBRD,23.3238,42.7105
781,BG,Bulgaria,Individuals using the Internet (% of population),2024,82.439,Europe & Central Asia,High income,IBRD,23.3238,42.7105
782,BG,Bulgaria,Individuals using the Internet (% of population),2023,80.3896,Europe & Central Asia,High income,IBRD,23.3238,42.7105
783,BG,Bulgaria,Individuals using the Internet (% of population),2022,79.1269,Europe & Central Asia,High income,IBRD,23.3238,42.7105
784,BG,Bulgaria,Individuals using the Internet (% of population),2021,75.2714,Europe & Central Asia,High income,IBRD,23.3238,42.7105
785,BG,Bulgaria,Individuals using the Internet (% of population),2020,70.1625,Europe & Central Asia,High income,IBRD,23.3238,42.7105
786,BG,Bulgaria,Individuals using the Internet (% of population),2019,67.947,Europe & Central Asia,High income,IBRD,23.3238,42.7105
787,BG,Bulgaria,Individuals using the Internet (% of population),2018,64.782,Europe & Central Asia,High income,IBRD,23.3238,42.7105
788,BG,Bulgaria,Individuals using the Internet (% of population),2017,63.4101,Europe & Central Asia,High income,IBRD,23.3238,42.7105
789,BG,Bulgaria,Individuals using the Internet (% of population),2016,59.8255,Europe & Central Asia,High income,IBRD,23.3238,42.7105
790,BF,Burkina Faso,Individuals using the Internet (% of population),2025,,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
791,BF,Burkina Faso,Individuals using the Internet (% of population),2024,,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
792,BF,Burkina Faso,Individuals using the Internet (% of population),2023,17.0226,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
793,BF,Burkina Faso,Individuals using the Internet (% of population),2022,14.6238,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
794,BF,Burkina Faso,Individuals using the Internet (% of population),2021,12.5631,Sub-Saharan Africa ,Low income,IDA,-1.53395,12.3605
